score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
378,1135,347159,347159,0.7698204501054415,广东省,2024,物理类,450961,442
377,1142,348301,348301,0.7723528198669064,广东省,2024,物理类,450961,442
376,1093,349394,349394,0.774776532782214,广东省,2024,物理类,450961,442
375,1121,350515,350515,0.7772623353238972,广东省,2024,物理类,450961,442
374,1113,351628,351628,0.7797303979723302,广东省,2024,物理类,450961,442
373,1092,352720,352720,0.7821518934009815,广东省,2024,物理类,450961,442
372,1077,353797,353797,0.7845401265297887,广东省,2024,物理类,450961,442
371,1082,354879,354879,0.7869394470918771,广东省,2024,物理类,450961,442
370,1095,355974,355974,0.7893675949804972,广东省,2024,物理类,450961,442
369,1117,357091,357091,0.7918445275755553,广东省,2024,物理类,450961,442
368,1050,358141,358141,0.7941728885646431,广东省,2024,物理类,450961,442
367,1072,359213,359213,0.7965500342601688,广东省,2024,物理类,450961,442
366,1015,360228,360228,0.798800783216287,广东省,2024,物理类,450961,442
365,1029,361257,361257,0.801082576985593,广东省,2024,物理类,450961,442
364,1033,362290,362290,0.803373240701524,广东省,2024,物理类,450961,442
363,1034,363324,363324,0.8056661219041115,广东省,2024,物理类,450961,442
362,975,364299,364299,0.8078281713939787,广东省,2024,物理类,450961,442
361,1092,365391,365391,0.8102496668226299,广东省,2024,物理类,450961,442
360,940,366331,366331,0.8123341042795275,广东省,2024,物理类,450961,442
359,994,367325,367325,0.8145382860158639,广东省,2024,物理类,450961,442
358,1013,368338,368338,0.8167845999986695,广东省,2024,物理类,450961,442
357,983,369321,369321,0.818964389381787,广东省,2024,物理类,450961,442
356,974,370295,370295,0.8211242213849979,广东省,2024,物理类,450961,442
355,929,371224,371224,0.8231842664886764,广东省,2024,物理类,450961,442
354,975,372199,372199,0.8253463159785436,广东省,2024,物理类,450961,442
353,974,373173,373173,0.8275061479817545,广东省,2024,物理类,450961,442
352,943,374116,374116,0.8295972378986209,广东省,2024,物理类,450961,442
351,955,375071,375071,0.8317149376553626,广东省,2024,物理类,450961,442
350,886,375957,375957,0.8336796308328215,广东省,2024,物理类,450961,442
349,986,376943,376943,0.8358660726759076,广东省,2024,物理类,450961,442
348,895,377838,377838,0.8378507232332729,广东省,2024,物理类,450961,442
347,922,378760,378760,0.8398952459303576,广东省,2024,物理类,450961,442
346,865,379625,379625,0.8418133718880346,广东省,2024,物理类,450961,442
345,902,380527,380527,0.8438135448519939,广东省,2024,物理类,450961,442
344,874,381401,381401,0.8457516281895774,广东省,2024,物理类,450961,442
343,854,382255,382255,0.8476453617940354,广东省,2024,物理类,450961,442
342,830,383085,383085,0.8494858757187429,广东省,2024,物理类,450961,442
341,876,383961,383961,0.8514283940296389,广东省,2024,物理类,450961,442
340,839,384800,384800,0.8532888653342529,广东省,2024,物理类,450961,442
339,805,385605,385605,0.8550739420925535,广东省,2024,物理类,450961,442
338,866,386471,386471,0.8569942855368868,广东省,2024,物理类,450961,442
337,850,387321,387321,0.8588791491947197,广东省,2024,物理类,450961,442
336,882,388203,388203,0.8608349724255534,广东省,2024,物理类,450961,442
335,817,389020,389020,0.8626466590237293,广东省,2024,物理类,450961,442
334,865,389885,389885,0.8645647849814063,广东省,2024,物理类,450961,442
333,773,390658,390658,0.8662789021667062,广东省,2024,物理类,450961,442
332,793,391451,391451,0.8680373690851315,广东省,2024,物理类,450961,442
331,812,392263,392263,0.869837968250026,广东省,2024,物理类,450961,442
330,815,393078,393078,0.8716452198748894,广东省,2024,物理类,450961,442
329,821,393899,393899,0.8734657764196904,广东省,2024,物理类,450961,442
328,781,394680,394680,0.8751976334982404,广东省,2024,物理类,450961,442
327,764,395444,395444,0.8768917933036338,广东省,2024,物理类,450961,442
326,790,396234,396234,0.8786436077620903,广东省,2024,物理类,450961,442
325,814,397048,397048,0.8804486419002974,广东省,2024,物理类,450961,442
324,754,397802,397802,0.882120626839128,广东省,2024,物理类,450961,442
323,723,398525,398525,0.8837238696916141,广东省,2024,物理类,450961,442
322,769,399294,399294,0.8854291169302889,广东省,2024,物理类,450961,442
321,770,400064,400064,0.8871365816556199,广东省,2024,物理类,450961,442
320,760,400824,400824,0.8888218715143882,广东省,2024,物理类,450961,442
319,717,401541,401541,0.8904118094469367,广东省,2024,物理类,450961,442
318,717,402258,402258,0.8920017473794851,广东省,2024,物理类,450961,442
317,718,402976,402976,0.8935939027986899,广东省,2024,物理类,450961,442
316,733,403709,403709,0.8952193205177388,广东省,2024,物理类,450961,442
315,691,404400,404400,0.8967516037972242,广东省,2024,物理类,450961,442
314,668,405068,405068,0.8982328848836152,广东省,2024,物理类,450961,442
313,677,405745,405745,0.8997341233499128,广东省,2024,物理类,450961,442
312,664,406409,406409,0.9012065344896787,广东省,2024,物理类,450961,442
311,706,407115,407115,0.9027720800690082,广东省,2024,物理类,450961,442
310,656,407771,407771,0.904226751315524,广东省,2024,物理类,450961,442
309,662,408433,408433,0.9056947274819773,广东省,2024,物理类,450961,442
308,683,409116,409116,0.9072092708682126,广东省,2024,物理类,450961,442
307,691,409807,409807,0.9087415541476979,广东省,2024,物理类,450961,442
306,643,410450,410450,0.9101673980676821,广东省,2024,物理类,450961,442
