score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
459,830,69086,69086,0.2568023670750565,广东省,2024,历史类,269024,428
458,838,69924,69924,0.25991733079576546,广东省,2024,历史类,269024,428
457,805,70729,70729,0.26290962888069463,广东省,2024,历史类,269024,428
456,858,71587,71587,0.2660989354109671,广东省,2024,历史类,269024,428
455,790,72377,72377,0.26903547638872366,广东省,2024,历史类,269024,428
454,815,73192,73192,0.27206494587843466,广东省,2024,历史类,269024,428
453,863,74055,74055,0.2752728381110979,广东省,2024,历史类,269024,428
452,809,74864,74864,0.2782800047579398,广东省,2024,历史类,269024,428
451,894,75758,75758,0.28160312834542645,广东省,2024,历史类,269024,428
450,837,76595,76595,0.2847143749256572,广东省,2024,历史类,269024,428
449,855,77450,77450,0.28789253003449505,广东省,2024,历史类,269024,428
448,853,78303,78303,0.2910632508623766,广东省,2024,历史类,269024,428
447,769,79072,79072,0.2939217318900916,广东省,2024,历史类,269024,428
446,855,79927,79927,0.2970998869989295,广东省,2024,历史类,269024,428
445,899,80826,80826,0.30044159628880696,广东省,2024,历史类,269024,428
444,857,81683,81683,0.30362718567860114,广东省,2024,历史类,269024,428
443,908,82591,82591,0.3070023492327822,广东省,2024,历史类,269024,428
442,860,83451,83451,0.3101990900440109,广东省,2024,历史类,269024,428
441,905,84356,84356,0.3135631021767575,广东省,2024,历史类,269024,428
440,833,85189,85189,0.31665948019507556,广东省,2024,历史类,269024,428
439,921,86110,86110,0.3200829665754728,广东省,2024,历史类,269024,428
438,938,87048,87048,0.32356964434399904,广东省,2024,历史类,269024,428
437,886,87934,87934,0.32686303080766027,广东省,2024,历史类,269024,428
436,902,88836,88836,0.3302158915189723,广东省,2024,历史类,269024,428
435,916,89752,89752,0.3336207921969787,广东省,2024,历史类,269024,428
434,882,90634,90634,0.33689931009872726,广东省,2024,历史类,269024,428
433,923,91557,91557,0.3403302307600809,广东省,2024,历史类,269024,428
432,998,92555,92555,0.3440399369572975,广东省,2024,历史类,269024,428
431,947,93502,93502,0.34756006899012726,广东省,2024,历史类,269024,428
430,888,94390,94390,0.35086088973474483,广东省,2024,历史类,269024,428
429,952,95342,95342,0.3543996074699655,广东省,2024,历史类,269024,428
428,924,96266,96266,0.3578342452717973,广东省,2024,历史类,269024,428
427,953,97219,97219,0.36137668014749613,广东省,2024,历史类,269024,428
426,973,98192,98192,0.36499345783275844,广东省,2024,历史类,269024,428
425,861,99053,99053,0.3681939157844653,广东省,2024,历史类,269024,428
424,938,99991,99991,0.37168059355299155,广东省,2024,历史类,269024,428
423,968,100959,100959,0.37527878553586297,广东省,2024,历史类,269024,428
422,960,101919,101919,0.378847240394909,广东省,2024,历史类,269024,428
421,1047,102966,102966,0.3827390864755561,广东省,2024,历史类,269024,428
420,940,103906,103906,0.3862331985250387,广东省,2024,历史类,269024,428
419,952,104858,104858,0.3897719162602593,广东省,2024,历史类,269024,428
418,992,105850,105850,0.3934593196146069,广东省,2024,历史类,269024,428
417,960,106810,106810,0.3970277744736529,广东省,2024,历史类,269024,428
416,966,107776,107776,0.400618532175568,广东省,2024,历史类,269024,428
415,894,108670,108670,0.4039416557630546,广东省,2024,历史类,269024,428
414,985,109655,109655,0.40760303913405493,广东省,2024,历史类,269024,428
413,976,110631,110631,0.4112309682407518,广东省,2024,历史类,269024,428
412,1018,111649,111649,0.4150150172475318,广东省,2024,历史类,269024,428
411,944,112593,112593,0.4185239978589271,广东省,2024,历史类,269024,428
410,951,113544,113544,0.42205899845366956,广东省,2024,历史类,269024,428
409,1001,114545,114545,0.42577985607232066,广东省,2024,历史类,269024,428
408,1000,115545,115545,0.4294969965504936,广东省,2024,历史类,269024,428
407,1039,116584,116584,0.4333591055073153,广东省,2024,历史类,269024,428
406,989,117573,117573,0.43703535744022837,广东省,2024,历史类,269024,428
405,1032,118605,118605,0.44087144641370285,广东省,2024,历史类,269024,428
404,972,119577,119577,0.44448450695848696,广东省,2024,历史类,269024,428
403,1060,120637,120637,0.4484246758653503,广东省,2024,历史类,269024,428
402,1006,121643,121643,0.45216411918639227,广东省,2024,历史类,269024,428
401,1027,122670,122670,0.4559816224574759,广东省,2024,历史类,269024,428
400,1041,123711,123711,0.45985116569525397,广东省,2024,历史类,269024,428
399,1006,124717,124717,0.46359060901629595,广东省,2024,历史类,269024,428
398,1011,125728,125728,0.4673486380397288,广东省,2024,历史类,269024,428
397,1068,126796,126796,0.4713185440704175,广东省,2024,历史类,269024,428
396,1033,127829,127829,0.4751583501843702,广东省,2024,历史类,269024,428
395,1058,128887,128887,0.4790910848102771,广东省,2024,历史类,269024,428
394,974,129861,129861,0.48271157963601763,广东省,2024,历史类,269024,428
393,1039,130900,130900,0.4865736885928393,广东省,2024,历史类,269024,428
392,1069,131969,131969,0.4905473117640062,广东省,2024,历史类,269024,428
391,1007,132976,132976,0.49429047222552636,广东省,2024,历史类,269024,428
390,1016,133992,133992,0.49806708695135005,广东省,2024,历史类,269024,428
389,989,134981,134981,0.5017433388842631,广东省,2024,历史类,269024,428
388,1070,136051,136051,0.5057206791959081,广东省,2024,历史类,269024,428
387,1048,137099,137099,0.5096162424170334,广东省,2024,历史类,269024,428
386,1061,138160,138160,0.5135601284643749,广东省,2024,历史类,269024,428
385,1043,139203,139203,0.5174371059831093,广东省,2024,历史类,269024,428
384,1083,140286,140286,0.5214627691209707,广东省,2024,历史类,269024,428
383,1133,141419,141419,0.5256742892827406,广东省,2024,历史类,269024,428
382,1087,142506,142506,0.5297148209825145,广东省,2024,历史类,269024,428
381,1082,143588,143588,0.5337367669798977,广东省,2024,历史类,269024,428
380,1059,144647,144647,0.5376732187462828,广东省,2024,历史类,269024,428
379,1118,145765,145765,0.5418289818008802,广东省,2024,历史类,269024,428
378,1030,146795,146795,0.5456576364933984,广东省,2024,历史类,269024,428
377,1014,147809,147809,0.5494268169382658,广东省,2024,历史类,269024,428
376,1008,148817,148817,0.5531736945402641,广东省,2024,历史类,269024,428
375,1054,149871,149871,0.5570915606042584,广东省,2024,历史类,269024,428
374,1072,150943,150943,0.5610763351968597,广东省,2024,历史类,269024,428
373,1103,152046,152046,0.5651763411442845,广东省,2024,历史类,269024,428
372,1042,153088,153088,0.5690496015225407,广东省,2024,历史类,269024,428
371,1078,154166,154166,0.5730566789580112,广东省,2024,历史类,269024,428
370,1062,155228,155228,0.5770042821458309,广东省,2024,历史类,269024,428
369,1019,156247,156247,0.5807920482930891,广东省,2024,历史类,269024,428
368,1032,157279,157279,0.5846281372665636,广东省,2024,历史类,269024,428
367,1043,158322,158322,0.588505114785298,广东省,2024,历史类,269024,428
366,961,159283,159283,0.5920772867848222,广东省,2024,历史类,269024,428
365,1046,160329,160329,0.5959654157249911,广东省,2024,历史类,269024,428
364,1076,161405,161405,0.5999650588795051,广东省,2024,历史类,269024,428
363,1120,162525,162525,0.6041282562150588,广东省,2024,历史类,269024,428
362,1051,163576,163576,0.6080349708576187,广东省,2024,历史类,269024,428
361,1049,164625,164625,0.6119342512192221,广东省,2024,历史类,269024,428
360,1068,165693,165693,0.6159041572499108,广东省,2024,历史类,269024,428
359,1066,166759,166759,0.6198666289996432,广东省,2024,历史类,269024,428
358,1079,167838,167838,0.6238774235755917,广东省,2024,历史类,269024,428
357,1118,168956,168956,0.6280331866301891,广东省,2024,历史类,269024,428
356,1067,170023,170023,0.6319993755203996,广东省,2024,历史类,269024,428
355,1035,171058,171058,0.6358466159153087,广东省,2024,历史类,269024,428
354,1079,172137,172137,0.6398574104912573,广东省,2024,历史类,269024,428
353,1062,173199,173199,0.6438050136790769,广东省,2024,历史类,269024,428
352,1070,174269,174269,0.647782353990722,广东省,2024,历史类,269024,428
351,1060,175329,175329,0.6517225228975854,广东省,2024,历史类,269024,428
350,1085,176414,176414,0.655755620316403,广东省,2024,历史类,269024,428
349,1063,177477,177477,0.6597069406447008,广东省,2024,历史类,269024,428
348,1044,178521,178521,0.6635876353039134,广东省,2024,历史类,269024,428
347,1053,179574,179574,0.6675017842274296,广东省,2024,历史类,269024,428
346,1084,180658,180658,0.671531164505769,广东省,2024,历史类,269024,428
345,1089,181747,181747,0.6755791304864993,广东省,2024,历史类,269024,428
