score,segment_count,cumulative_count,rank,percentile,province,year,subject_type,total_exam_count,batch_line
662,120.0,1901,1901,0.0046534398981677,广东省,2023,物理类,408515,439
661,139.0,2040,2040,0.0049936966818843,广东省,2023,物理类,408515,439
660,154.0,2194,2194,0.005370671823556,广东省,2023,物理类,408515,439
659,179.0,2373,2373,0.0058088442284861,广东省,2023,物理类,408515,439
658,152.0,2525,2525,0.006180923589097,广东省,2023,物理类,408515,439
657,171.0,2696,2696,0.0065995128697844,广东省,2023,物理类,408515,439
656,177.0,2873,2873,0.0070327894936538,广东省,2023,物理类,408515,439
655,168.0,3041,3041,0.0074440351027502,广东省,2023,物理类,408515,439
654,190.0,3231,3231,0.0079091343035139,广东省,2023,物理类,408515,439
653,196.0,3427,3427,0.0083889208474597,广东省,2023,物理类,408515,439
652,202.0,3629,3629,0.0088833947345874,广东省,2023,物理类,408515,439
651,230.0,3859,3859,0.0094464095565646,广东省,2023,物理类,408515,439
650,225.0,4084,4084,0.0099971849258901,广东省,2023,物理类,408515,439
649,250.0,4334,4334,0.0106091575584739,广东省,2023,物理类,408515,439
648,244.0,4578,4578,0.0112064428478758,广东省,2023,物理类,408515,439
647,247.0,4825,4825,0.0118110718088687,广东省,2023,物理类,408515,439
646,264.0,5089,5089,0.0124573149088772,广东省,2023,物理类,408515,439
645,252.0,5341,5341,0.0130741833225218,广东省,2023,物理类,408515,439
644,276.0,5617,5617,0.0137498011088944,广东省,2023,物理类,408515,439
643,268.0,5885,5885,0.0144058357710243,广东省,2023,物理类,408515,439
642,298.0,6183,6183,0.0151353071490642,广东省,2023,物理类,408515,439
641,300.0,6483,6483,0.0158696743081649,广东省,2023,物理类,408515,439
640,318.0,6801,6801,0.0166481034968116,广东省,2023,物理类,408515,439
639,322.0,7123,7123,0.0174363242475796,广东省,2023,物理类,408515,439
638,304.0,7427,7427,0.0181804829688016,广东省,2023,物理类,408515,439
637,365.0,7792,7792,0.019073963012374,广东省,2023,物理类,408515,439
636,363.0,8155,8155,0.0199625472748858,广东省,2023,物理类,408515,439
635,381.0,8536,8536,0.0208951935669436,广东省,2023,物理类,408515,439
634,365.0,8901,8901,0.0217886736105161,广东省,2023,物理类,408515,439
